id,title,authors,venue,year
793,"metadata in video databases r jain , a hampapur",,sigmod record,1994.0
794,metadata for multimedia documents sigmod record 1994,"k bіhm , t rakow",,
795,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000.0
796,data mining on an oltp system ( nearly ) for free 2000,"e riedel , c faloutsos , g ganger , d nagle",sigmod conference,
797,a new join algorithm sigmod record,"d shin , a meltzer",,1994.0
798,mining frequent patterns without candidate generation 2000,"j han , j pei , y yin",sigmod conference,
799,data modelling in the large m bertram sigmod record,,,1994.0
800,editor 's notes and erratum,,,1994.0
801,"on-line reorganization in object databases m lakhamraju , r rastogi , s seshadri , s sudarshan",,sigmod conference,2000.0
802,turbo-charging vertical mining of large databases,"p shenoy , j haritsa , s sudarshan , g bhalotia , m bawa , d shah",sigmod conference,2000.0
803,"a metadatabase system for semantic image search by a mathematical model of meaning y kiyoki , t kitagawa , t hayama sigmod record 1994",,,
804,"dlfm : a transactional resource manager h hsiao , i narang",,sigmod conference,2000.0
805,the database group at university of hagen ( fernuniversitaet ),"g schlageter , t berkel , e heuel , s mittrach , a scherer , w wilkes",sigmod record,1995.0
806,expressing business rules sigmod conference 2000,r ross,,
807,anatomy of a real e-commerce system a jhingran sigmod conference 2000,,,
808,calls for papers and announcements sigmod record,,,1995.0
809,handling very large databases with informix extended parallel server a weininger 2000,,sigmod conference,
810,fact : a learning based web query processing system,"s chen , y diao , h lu , z tian",sigmod conference,2000.0
811,implementing deletion in b + - trees,j jannink,sigmod record,1995.0
812,"multigranularity locking in multiple job classes transaction processing system s ng , s hung sigmod record 1995",,,
813,"an approximate search engine for structural databases j wang , x wang , d shasha , b shapiro , k zhang , x zheng , q ma , z weinberg 2000",,sigmod conference,
814,"concept based design of data warehouses : the dwq demonstrators m jarke , c quix , d calvanese , m lenzerini , e franconi , s ligoudistianos , p vassiliadis , y vassiliou sigmod conference 2000",,,
815,information systems research at rwth aachen 1995,m jarke,sigmod record,
816,ajax : an extensible data cleaning tool sigmod conference,"h galhardas , d florescu , d shasha , e simon",,2000.0
817,"the third manifesto h darwen , c date 1995",,sigmod record,
818,lh * rs : a high-availability scalable distributed data structure using reed solomon codes sigmod conference,"w litwin , t schwarz",,2000.0
819,"the database group at national technical university of athens ( ntua ) t sellis , y vassiliou 1995",,sigmod record,
820,"opportunities at arpa , nsf , and elsewhere",x qian,sigmod record,1995.0
821,wsq/dsq : a practical approach for combined querying of databases and the web sigmod conference 2000,"r goldman , j widom",,
822,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,
823,mocha : a self-extensible database middleware system for distributed data sources 2000,"m rodriguez-martinez , n roussopoulos",sigmod conference,
824,"sql/cli - a new binding style for sql m venkatrao , m pizzo 1995",,sigmod record,
825,"towards self-tuning data placement in parallel database systems m lee , m kitsuregawa , b ooi , k tan , a mondal sigmod conference",,,2000.0
826,report on the 1995 international workshop on temporal databases 1995,,,
827,"webview materialization a labrinidis , n roussopoulos sigmod conference",,,2000.0
828,temporal database system implementations m bіhlen sigmod record,,,1995.0
829,"niagaracq : a scalable continuous query system for internet databases j chen , d dewitt , f tian , y wang sigmod conference 2000",,,
830,view maintenance in mobile computing sigmod record,"o wolfson , a sistla , s dao , k narayanan , r raj",,1995.0
831,terraserver : a spatial data warehouse 2000,"t barclay , d slutz , j gray",sigmod conference,
832,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0
833,managing video data in a mobile environment sigmod record,"r alonso , y chang , l iftode , v mani",,1995.0
834,how to roll a join : asynchronous incremental view maintenance,"k salem , k beyer , r cochrane , b lindsay",sigmod conference,2000.0
835,mobile computing and databases : anything new ?,"m dunham , a helal",sigmod record,1995.0
836,wireless client/server computing for personal information services and applications sigmod record 1995,"a elmagarmid , j jing , t furukawa",,
837,"on wrapping query languages and efficient xml integration v christophides , s cluet , j simщon sigmod conference 2000",,,
838,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,
839,lof : identifying density-based local outliers sigmod conference,"m breunig , h kriegel , r ng , j sander",,2000.0
840,synchronizing a database to improve freshness 2000,"j cho , h garcia-molina",sigmod conference,
841,from the guest editors - special section on data management issues in mobile computing,"m dunham , a helal",,1995.0
842,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,
843,"spatial join selectivity using power laws c faloutsos , b seeger , a traina , c jr. sigmod conference",,,2000.0
844,"influence sets based on reverse nearest neighbor queries f korn , s muthukrishnan sigmod conference",,,2000.0
845,an annotated bibliography on real-time database systems,ж ulusoy,sigmod record,1995.0
846,"xmill : an efficient compressor for xml data h liefke , d suciu sigmod conference 2000",,,
847,editor 's notes j widom sigmod record,,,1995.0
848,a research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995.0
849,xtract : a system for extracting document type descriptors from xml documents sigmod conference,"m garofalakis , a gionis , r rastogi , s seshadri , k shim",,2000.0
850,mapping extended entity relationship model to object modeling technique j fong,,sigmod record,1995.0
851,application architecture : 2tier or 3tier ? what is dbms 's role ? ( panel abstract ) 2000,a nori,sigmod conference,
852,index research : forest or trees ? ( panel abstract ),j hellerstein,sigmod conference,2000.0
853,"multi-table joins through bitmapped join indices p o'neil , g graefe sigmod record 1995",,,
854,"optimizing jan jannink 's implementation of b + - tree deletion r maelbrancke , h olivie 1995",,sigmod record,
855,from browsing to interacting : dbms support for responive websites ( abstract ) r ramakrishnan 2000,,sigmod conference,
856,"\ response to \ '' \ `` a close look at the ifo data model \ '' \ '' \ '' '' s abiteboul , r hull 1995",,sigmod record,
857,sqlem : fast clustering in sql using the em algorithm,"c ordonez , p cereghini",sigmod conference,2000.0
858,tutorial : data access,,,2000.0
859,condition handling in sql persistent stored modules j richey 1995,,sigmod record,
860,"data management research at the mitre corporation a rosenthal , l seligman , c mccollum , b blaustein , b thuraisingham , e lafferty",,sigmod record,1995.0
861,"data management in ecommerce : the good , the bad , and the ugly",,,2000.0
862,tutorial : designing an ultra highly available dbms,,,2000.0
863,"florida international university high performance database research center n rishe , w sun , d barton , y deng , c orji , m alexopoulos , l loureiro , c 0002 , m sanchez , a shaposhnikov",,sigmod record,1995.0
864,a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile databases,"e pitoura , b bhargava",sigmod record,1995.0
865,on xml and databases : where 's the beef ? ( panel abstract ) 2000,m carey,sigmod conference,
866,making b + - trees cache conscious in main memory sigmod conference,"j rao , k ross",,2000.0
867,an introduction to remy 's fast polymorphic record projection sigmod record 1995,l wong,,
868,"an aspect of query optimization in multidatabase systems ( extended abstract ) c lee , c chen , h lu sigmod record",,,1995.0
869,"privacy-preserving data mining r agrawal , r srikant sigmod conference 2000",,,
870,design and user testing of a multi-paradigm query interface to an object-oriented database,"d doan , n paton , a kilgour",sigmod record,1995.0
871,"on effective multi-dimensional indexing for strings h jagadish , n koudas , d srivastava sigmod conference 2000",,,
872,editor 's notes 1995,j widom,sigmod record,
873,the onion technique : indexing for linear optimization queries 2000,"y chang , l bergman , v castelli , c li , m lo , j smith",sigmod conference,
874,internet traffic warehouse 2000,"c chen , m cochinwala , c petrone , m pucci , s samtani , p santa , m mesiti",sigmod conference,
875,calls for papers and announcements sigmod record,,,1995.0
876,"indexing images in oracle8i m annamalai , r chopra , s defazio sigmod conference",,,2000.0
877,the new middleware sigmod record,r finkelstein,,1995.0
878,"replication : db2 , oracle , or sybase ? d stacey sigmod record 1995",,,
