id,title,authors,venue,year
792,"managing video data in a mobile environment rafael alonso , yuh-lin chang , v. s. mani , liviu iftode 1995",,sigmod record,
793,parallel query scheduling and optimization with time - and space-shared resources vldb 1997,"yannis e. ioannidis , minos n. garofalakis",,
794,a general solution of the n-dimensional b-tree problem 1995,michael freeston,sigmod conference,
795,parallel database systems 101 jim gray 1995,,sigmod conference,
796,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,
797,workflow history management 1998,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,
798,"broadcast disks : data management for asymmetric communications environments michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso 1995",,sigmod conference,
799,the a-tree : an index structure for high-dimensional spaces using relative approximation,"masatoshi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko kojima",vldb,2000.0
800,"r-tree based indexing of now-relative bitemporal data simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute 1998",,vldb,
801,"skew handling techniques in sort-merge join richard t. snodgrass , wei li , dengfeng gao sigmod conference 2002",,,
802,"online index rebuild hanuma kodavalla , nagavamsi ponnekanti sigmod conference 2000",,,
803,efficient similarity search for market basket data vldb j.,"alexandros nanopoulos , yannis manolopoulos",,2002.0
804,compressed accessibility map : efficient access control for xml vldb,"divesh srivastava , ting yu , h. v. jagadish , laks v. s. lakshmanan",,2002.0
805,"toxgene : a template-based data generator for xml alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons sigmod conference 2002",,,
806,"interviewing during a tight job market zachary g. ives , qiong luo sigmod record 2002",,,
807,"star-cubing : computing iceberg cubes by top-down and bottom-up integration jiawei han , xiaolei li , benjamin w. wah , dong xin vldb",,,2003.0
808,datawarehousing has more colours than just black & white vldb 1999,"thomas zurek , markus sinnwell",,
809,"chronological scheduling of transactions with temporal dependencies marek rusinkiewicz , dimitrios georgakopoulos , witold litwin vldb j. 1994",,,
810,query processing over object views of relational data vldb j.,"gustav fahl , tore risch",,1997.0
811,"semantic caching of web queries boris chidlovskii , uwe m. borghoff vldb j.",,,2000.0
812,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999.0
813,"aggregate maintenance for data warehousing in informix red brick vista latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",,vldb,2001.0
814,"supporting state-wide immunisation tracking using multi-paradigm workflow technology devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. miller , chenye lin , devanand palaniswami , krys kochut , john lynch vldb",,,1996.0
815,visual coko : a debugger for query optimizer development sigmod conference 2002,"daniel j. abadi , mitch cherniack",,
816,"data compression in oracle meikel pöss , dmitry potapov 2003",,vldb,
817,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994.0
818,shrinking the warehouse update window 1999,"hector garcia-molina , ramana yerneni , wilburt labio",sigmod conference,
819,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0
820,"update propagation strategies to improve freshness in lazy master replicated databases eric simon , esther pacitti vldb j.",,,2000.0
821,"the sift information dissemination system tak w. yan , hector garcia-molina acm trans . database syst .",,,1999.0
822,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction sigmod record,daniel barbará,,2001.0
823,extracting and exploiting structure in text search prabhakar raghavan 2003,,sigmod conference,
824,"plastic : reducing query optimization overheads through plan recycling jayant r. haritsa , vibhuti s. sengar",,sigmod conference,2003.0
825,wavelet synopses with error guarantees,"phillip b. gibbons , minos n. garofalakis",sigmod conference,2002.0
826,"generating efficient plans for queries using views chen li , jeffrey d. ullman , foto n. afrati sigmod conference",,,2001.0
827,"qc-trees : an efficient summary structure for semantic olap laks v. s. lakshmanan , jian pei , yan zhao 2003",,sigmod conference,
828,information management for genome level bioinformatics vldb,"norman w. paton , carole a. goble",,2001.0
829,efficient filtering of xml documents for selective dissemination of information vldb,"michael j. franklin , mehmet altinel",,2000.0
830,bounded ignorance : a technique for increasing concurrency in a replicated system acm trans . database syst .,"arthur j. bernstein , narayanan krishnakumar",,1994.0
831,research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995.0
832,nsf workshop on industrial/academic cooperation in database systems sigmod record 1999,"leonard j. seligman , michael j. carey",,
833,"operating system extensions for the teradata parallel vldb sorana rabinovici , john catozzi",,vldb,2001.0
834,"efficient mining of xml query patterns for caching liang huai yang , mong-li lee , wynne hsu",,vldb,2003.0
835,"is gui programming a database research problem ? ravi krishnamurthy , charles hoch , nita goyal , michael suckow , brian meckler sigmod conference",,,1996.0
836,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop terence critchlow sigmod record 2001,,,
837,adaptable similarity search using non-relevant information vldb,"t. v. ashwin , rahul gupta , sugata ghosal",,2002.0
838,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote ) vldb 2000","james l. edwards , meridith a. lane , ebbe nielsen",,
839,temporal database bibliography update sigmod record 1996,"anil kumar , vassilis j. tsotras",,
840,an orthogonally persistent java 1996,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",sigmod record,
841,"socqet : semantic olap with compressed cube and summarization yan zhao , laks v. s. lakshmanan , jian pei 2003",,sigmod conference,
842,integration of electronic tickets and personal guide system for public transport using mobile terminals sigmod conference 2003,"yahiko kambayashi , koichi goto",,
843,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,,,
844,"a case-based approach to information integration maurizio panti , alberto giretti , luca spalazzi 2000",,vldb,
845,"distributed transactions in practice lyman do , pamela drew , prabhu ram sigmod record",,,1999.0
846,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996","zhao-hui tang , fei sha , georges gardarin",vldb,
847,"quality of service in multimedia digital libraries elisa bertino , ahmed k. elmagarmid , mohand-said hacid sigmod record",,,2001.0
848,"eiha ?!? : deploying web and wap services using xml technology jean-christophe r. pazzaglia , chiara biancheri , gavino paddeu sigmod record",,,2001.0
849,"join synopses for approximate query answering swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy sigmod conference",,,1999.0
850,distributed hypertext resource discovery through examples 1999,"martin van den berg , soumen chakrabarti , byron dom",vldb,
851,data management challenges in crm george colliat 2003,,sigmod conference,
852,"sql standardization : the next steps andrew eisenberg , jim melton",,sigmod record,2000.0
853,devise : integrated querying and visualization of large datasets sigmod conference,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",,1997.0
854,"storage estimation for multidimensional aggregates in the presence of hierarchies jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande 1996",,vldb,
855,an optimal and progressive algorithm for skyline queries sigmod conference,"bernhard seeger , dimitris papadias , greg fu , yufei tao",,2003.0
856,methodology for development and employment of ontology based knowledge management applications sigmod record 2002,"steffen staab , rudi studer , york sure",,
857,processing complex aggregate queries over data streams,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference,2002.0
858,web services ( industrial session ) felipe cabrera 2003,,vldb,
859,query flocks : a generalization of association-rule mining,"chris clifton , svetlozar nestorov , rajeev motwani , shalom tsur , jeffrey d. ullman , arnon rosenthal , serge abiteboul",sigmod conference,1998.0
860,reminiscences on influential papers richard t. snodgrass,,sigmod record,1999.0
861,a protein patent query system powered by kleisli,"jing chen , louxin zhang , limsoon wong",sigmod conference,1998.0
862,"database systems - breaking out of the box abraham silberschatz , stanley b. zdonik sigmod record 1997",,,
863,providing database migration tools - a practicioner 's approach andreas meier 1995,,vldb,
864,"synthesis of extended transaction models using acta panos k. chrysanthis , krithi ramamritham acm trans . database syst .",,,1994.0
865,amdb : an access method debugging tool,"joseph m. hellerstein , mehul a. shah , marcel kornacker",sigmod conference,1998.0
866,"checkpointing in oracle juan loaiza , ashok joshi , tirthankar lahiri , william bridge vldb 1998",,,
867,design and management of data warehouses : report on the dmdw '99 workshop sigmod record 1999,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",,
868,"information sharing across private databases ramakrishnan srikant , rakesh agrawal , alexandre v. evfimievski",,sigmod conference,2003.0
869,"adaptive parallel aggregation algorithms jeffrey f. naughton , ambuj shatdal sigmod conference",,,1995.0
870,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999.0
