_id,ltable_id,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_id,rtable_title,rtable_authors,rtable_venue,rtable_year,label
2285,502,walrus : a similarity retrieval algorithm for image databases,"rajeev rastogi , kyuseok shim , apostol natsev",sigmod conference,1999.0,3615,"approximate similarity retrieval with m-trees pavel zezula , pasquale savino , giuseppe amato , fausto rabitti the vldb journal -- the international journal on very large data bases 1998",,,,0
2286,50,staggered striping in multimedia information systems 1994,"steven berson , richard r. muntz , shahram ghandeharizadeh , xiangyu ju",sigmod conference,,4682,"challenges for global information systems alon y. levy , abraham silberschatz , divesh srivastava , maria zemankova 1994",,very large data bases,,0
2287,2030,"adaptive selectivity estimation using query feedback chung-min chen , nick roussopoulos sigmod conference",,,1994.0,2676,multi-dimensional selectivity estimation using compressed histogram information,"ju-hong lee , deok-hwan kim , chin-wan chung",international conference on management of data,1999.0,0
2288,796,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,,4057,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,,,,0
2289,2161,engineering federated information systems : report of efis '99 workshop sigmod record 1999,"fèlix saltor , uwe hohenstein , ralf-detlef kutsche , wilhelm hasselbring , gunter saake , stefan conrad , mark roantree",,,2948,report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems opher etzion acm sigmod record 1999,,,,0
2290,2261,reminiscences on influential papers sigmod record,"kenneth a. ross , beng chin ooi , frank neven",,2003.0,3370,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2003.0,0
2291,2190,adaptive filters for continuous queries over distributed data streams 2003,"jennifer widom , chris olston , jing jiang",sigmod conference,,3105,continuously adaptive continuous queries over streams,"samuel madden , mehul shah , joseph m. hellerstein , vijayshankar raman",international conference on management of data,2002.0,0
2292,1179,partitioned garbage collection of large object store 1997,"barbara liskov , umesh maheshwari",sigmod conference,,3470,concurrent garbage collection in o2 very large data bases 1997,"marcin skubiszewski , patrick valduriez",,,0
2293,434,"a consensus glossary of temporal database concepts shashi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford",,sigmod record,1994.0,4146,"a consensus glossary of temporal database concepts curtis dyreson , fabio grandi , wolfgang k &#228; fer , nick kline , nikos lorentzos , yannis mitsopoulos , angelo montanari , daniel nonen , elisa peressi , barbara pernici , john f. roddick , nandlal l. sarda , maria rita scalas , arie segev , richard thomas snodgrass , mike d. soo , abdullah tansel , paolo tiberio , gio wiederhold 1994",,acm sigmod record,,1
2294,928,sap r/3 : a database application system ( tutorial ),"alfons kemper , florian matthes , donald kossmann",sigmod conference,1998.0,2648,"high-dimensional index structures database support for next decade 's applications ( tutorial ) stefan berchtold , daniel a. keim 1998",,international conference on management of data,,0
2295,1182,orthogonal optimization of subqueries and aggregation sigmod conference,"milind joshi , césar a. galindo-legaria",,2001.0,2777,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,,0
2296,926,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,,3785,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbon",very large data bases,,0
2297,1501,"performance measurements of tertiary storage devices ethan l. miller , theodore johnson 1998",,vldb,,3235,performance measurements of compressed bitmap indices theodore johnson 1999,,very large data bases,,0
2298,92,"data modeling of time-based media simon j. gibbs , christian breiteneder , dennis tsichritzis sigmod conference 1994",,,,4155,data modeling of time-based media international conference on management of data 1994,"simon gibbs , christian breiteneder , dennis tsichritzis",,,1
2299,2262,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,vldb,,4723,"re-tree : an efficient index structure for regular expressions chee-yong chan , minos garofalakis , rajeev rastogi 2003",,the vldb journal -- the international journal on very large data bases,,0
2300,2262,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,vldb,,2816,"a logical foundation for deductive object-oriented databases mengchi liu , gillian dobbie , tok wang ling acm transactions on database systems ( tods )",,,2002.0,0
2301,1053,the ecrc multi database system sigmod conference,"heribert schütz , willem jonker",,1995.0,3495,"the design and implementation of a sequence database system praveen seshadri , miron livny , raghu ramakrishnan very large data bases",,,1996.0,0
2302,68,"a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995",,,,4680,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,0
2303,2007,efficient schemes for managing multiversionxml documents vldb j.,"shu-yao chien , carlo zaniolo , vassilis j. tsotras",,2002.0,3678,"efficient schemes for managing multiversionxml documents s.-y . chien , v. j. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,,1
2304,2064,fast algorithms for maintaining replica consistency in lazy master replicated databases 1999,"eric simon , esther pacitti , pascale minet",vldb,,4644,fast algorithms for mining association rules in large databases very large data bases,"rakesh agrawal , ramakrishnan srikant",,1994.0,0
2305,1014,"general match : a subsequence matching method in time-series databases based on generalized windows kyu-young whang , yang-sae moon , wook-shin han sigmod conference 2002",,,,3127,general match : a subsequence matching method in time-series databases based on generalized windows 2002,"yang-sae moon , kyu-young whang , wook-shin han",international conference on management of data,,1
2306,483,"anatomy of a native xml base management system thorsten fiebig , till westmann , robert schiele , guido moerkotte , carl-christian kanne , julia neumann , sven helmer vldb j. 2002",,,,4110,the ores temporal database management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994.0,0
2307,750,"spatial and temporal content-based access to hypervideo databases ahmed k. elmagarmid , haitao jiang vldb j. 1998",,,,4010,a framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases acm sigmod record 1995,"evaggelia pitoura , bharat bhargava",,,0
2308,1908,"domino : databases for moving objects tracking jutai zhou , ouri wolfson , sam chamberlain , a. prasad sistla , bo xu sigmod conference",,,1999.0,2856,research issues in moving objects databases ( tutorial session ) international conference on management of data,ouri wolfson,,2000.0,0
2309,20,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) joachim hammer sigmod record 2002,,,,2852,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ) 1996,"mikael berndtsson , j &#246; rgen hansson",acm sigmod record,,0
2310,1007,quantifiable data mining using ratio rules vldb j. 2000,"christos faloutsos , yannis kotidis , flip korn , alexandros labrinidis",,,4255,"scalable parallel data mining for association rules eui-hong han , george karypis , vipin kumar international conference on management of data",,,1997.0,0
2311,12,priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996.0,3663,"effective timestamping in databases kristian torp , christian s. jensen , richard thomas snodgrass 2000",,the vldb journal -- the international journal on very large data bases,,0
2312,1102,searching and mining fine-grained semi-structured data soumen chakrabarti vldb 2002,,,,3142,qursed : querying and reporting semistructured data international conference on management of data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",,2002.0,0
2313,1388,towards an effective calculus for object query languages sigmod conference 1995,"david maier , leonidas fegaras",,,3890,"procedures in object-oriented query languages kazimierz subieta , yahiko kambayashi , jacek leszczylowski 1995",,very large data bases,,0
2314,230,the database group at university of hagen ( fernuniversitaet ),"silke mittrach , gunter schlageter , thomas berkel , andreas scherer , eberhard heuel , wolfgang wilkes",sigmod record,1995.0,2564,database research at the university of oklahoma acm sigmod record,"le gruenwald , leonard brown , ravi dirckze , sylvain guinepain , carlos sanchez , brian summers , sirirut vanichayobon",,1999.0,0
