index,id,title,authors,venue,year
3881,7964,effective change detection using sampling ( extended version ),"j cho , a ntoulas","technical report , ucla computer science department ,",
3882,7969,"trio : a system for integrated management of data , accuracy",j widom,"and lineage . technical report , stanford university , 2004 . http : /",
3883,7970,a multi-purpose implementation of mandatory access control in relational database management systems,"w rjaibi , p bird","proceedings of the international conference on very large & hellip ; ,",2004.0
3884,7977,to weawe the web,"p atzeni , g meccca , p merialdo","proc . 23 rdint . conf . on vldb ( vldb ,",
3885,7983,title of article,"c schonenberger , jam sondag-huethorst , j jorritsma","langmuir ,",
3886,7987,rangequeriesinolapdata cubes,ct hoetal,"proceedings of the 1997 acm sigmod international conference & hellip ; ,",
3887,7993,xml-based information mediation with mix,cbagb ludascher,,
3888,7995,the network measurement system,"md abrams , iw cotton , sw watkins , r rosenthal , de",submitted for,
3889,7998,fast algorithmsforminingassociation rules,ra ramakrishnansrikant,"proceedings of the 20th vldb conference ,",
3890,8003,integrating triggers and declarative constraints in sql database systems,"r cochrane , h pirahesh , nm mattos","vldb ,",1996.0
3891,8016,dwarf : shrinking the petacube,"ysadn roussopoulos , y kotidis",,
3892,8017,a survey and critique of advanced transaction models,c mohan,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
3893,8018,business process coordination : state of the art,"u dayal , m hsu , r ladin","trends and open issues . ( 2001 ) at proceedings of the 27th & hellip ; ,",
3894,8019,virtual data technology,"a gupta , v harinarayan , a rajaraman","sigmod record ,",1997.0
3895,8023,secure real-time transaction processing,"jr haritsa , b george",,
3896,8027,ozone : integrating structured and semistructured data,"s abiteboul , r goldman , t lahiri , j mchugh , j","technical report , stanford university database group ,",
3897,8031,databases for gis,"c bauzer medeiros , f pires",acm sigmod record 23,
3898,8032,software risk management and insurance,"o raz , m shaw",,
3899,8046,efficient algorithms for maximum lifetime data gathering and aggregation in wireless sensor networks,"k kalpakis , k dasgupta , p namjoshi","computer networks ,",2003.0
3900,8051,obtaining complete answers form incomplete databases,a levy,proc . 22nd vldb,
3901,8056,", sk gadi p. hayes and s. jajodia ( e & ) : â ?? a consensus glossary of temporal database conceptsâ ??","cs jensen , j cliftord",a chf sig3fod,
3902,8069,optimistic methods for concurrency control in distributed database systems,g schlageter,"vldb ,",
3903,8072,the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",,
3904,8076,snowball : extracting relations from large plain-text collections,"e agichtein , l gravano",,
3905,8077,a new deadlock detection algorithms for distributed real-time database sys terns,"c yeung , s hung",,
3906,8098,video anywhere : a system for searching and managing distributed heterogeneous video assets,"a sheth , c bertram , k shah","acm sigmod record ,",1999.0
3907,8110,randomized join order selection-why use transformations,"c galindo-legaria , a pellenkoft , m kersten","the international conference on very large data bases ,",
3908,8111,skyline index for time series data,"q li , ifv lopez , b moon","ieee transactions on knowledge and data engineering ,",2004.0
3909,8112,understanding the semantics of sensor data,m mani,"acm sigmod record ,",2003.0
3910,8129,designing relational database systems,r riordan,,1999.0
3911,8133,proximity search in databases,"g roy , s narayanan , v suresh , g hector","proceedings of the 24th vldb conference ,",
3912,8134,to table or not to table : a hypertabular answer,"g santucci , l tarantino","sigmod record ,",1996.0
3913,8145,spectral theory of ordinary differential operators,j weidmann,,1987.0
3914,8154,effective clustering methods for spatial data mining,"rt ng , jh efficient","& hellip ; . of twentieth international conference on very large data & hellip ; ,",
3915,8159,editorial,"d ralph , s searby","bt technology journal ,",2003.0
3916,8160,pases : a programming environment for pascal,"e shapiro , g collins , l johnson , j ruttenberg",,
3917,8168,c2p : clustering based on closest pairs,"a nanopoulos , y theodoridis , y manolopoulos","proceedings of the international conference on very large & hellip ; ,",2001.0
3918,8178,describing semistructured data,l cardelli,"sigmod record ,",2001.0
3919,8181,speeding up the similarity search in multimedia database .,"t chen , m nakazato , ts huang",,
3920,8189,subquery rewriting for optimization of sql queries,"b cao , a badia",submitted for,
3921,8206,simple random sampling from relational databases,"fo or861 , d rotem","proc . of vldb , kyoto , japan , aug ,",
3922,8215,scheduling real-time transactions : a performance evaluation,"rk abbott , h garcia-molina","acm transactions on database systems ,",1992.0
3923,8226,", dt solomon , mh tan , ck tsatalos , og white , sj zwilling , mj : shoring up persistent applications","mj carey , dj dewitt , mj franklin","sigmod ( siehe sig94 ] ) , s.",
3924,8237,d. quass improved query performance with variant indexes,po neil,"proceedings of acm sigmod ,",
3925,8255,an access control model supporting periodicity constraints and temporal reasoning,"e bertino , c bettini , e ferrari , p samarati","acm transactions on database systems ,",1998.0
3926,8257,xpathlearner : an on-line self-tuning markov histogram for xml path selectivity estimation,"l lim , m wang , s padmanabhan , js vitter , r parr","vldb ,",2002.0
3927,8265,standards in practice,"a eisenberg , j melton","acm sigmod record ,",1998.0
3928,8276,data management system for grid and portal services,"p grzybowski , c mazurek , m wolski",,
3929,8300,a network-aware mac and routing protocol for effective load balancing in ad hoc wireless networks,"s roy , d saha , s bandyopadhyay , t ueda , s tanaka","proceedings of acm mobihoc ,",2003.0
3930,8304,change management in heterogeneous semistructured databases,"s chawathe , v gossain , x liu , j widom , s abiteboul",,1997.0
3931,8305,distributed deadlock detection algorithm,r obermarck,"acm transactions on database systems ,",1982.0
3932,8310,an evaluation of generic bulk loading techniques,"j van den bercken , b seeger","proceedings of the 27th international conference on very & hellip ; ,",2001.0
3933,8319,parameterized complexity for the skeptic,r downey,,
3934,8325,a description language and pilot-system executive for information-transport systems,e sandewall,"vldb ,",1979.0
3935,8329,parallel query processing in shared disk database systems,e rahm,"sigmod record ,",1993.0
3936,8334,personalization : the tailor-made web,c metz,"pc magazine ,",
3937,8335,the next framework for logical xquery optimization,"a deutsch , y papakonstantinou , y xu","proceedings of the international conference on very large & hellip ; ,",2004.0
3938,8337,an ontology-based approach to ecatalogue management,"z cui , jw shepherdson , y li","bt technology journal ,",2003.0
3939,8339,logical logging to extend recovery to new domains,"d lomet , mr tuttle",,
3940,8345,loading databases using dataflow parallelism,j grayâ ? ¦,"sigmod record ,",
3941,8359,polymorphic type inference,d leivant,"proceedings of the 10th acm sigact-sigplan symposium on & hellip ; ,",1983.0
3942,8361,an introduction to quality of service,pj willis,"bt technology journal ,",2005.0
3943,8370,sia : secure information aggregation in sensor networks,"b przydatek , d song , a perrig","proceedings of acm sensys ,",2003.0
3944,8372,the emergence of distributed component platforms,"d krieger , rm adler","ieee computer ,",1998.0
3945,8375,transaction monitoring in encompass [ tm ] : reliable distributed transaction processing,a borr,"proceedings of vldb ,",1981.0
3946,8378,integrating mining with relational database systems : alternatives and implications,"s sunita , t shiby , a rakesh","proceedings acm sigmod international conference on & hellip ; ,",
3947,8379,a database system for real-time event aggregation in telecommunication,"j baulier , s blott , hf korth , a silberschatz","proceedings of the international conference on very large & hellip ; ,",1998.0
3948,8398,"ubiquitous , self-tuning , scalable servers",p spiro,,
3949,8406,squire : sequential pattern mining with quantities,"c kim , jh lim , r ng , k shim","data engineering , 2004 . proceedings . 20th international",
3950,8410,a transaction logic for database specification,"x qian , r waldinger","proceedings of the 1988 acm sigmod international conference & hellip ; ,",1988.0
3951,8412,parallel algorithms for the execution of relational database operations,"d bitton , h boral , dj dewitt , wk wilkinson","acm transactions on database systems ,",1983.0
3952,8432,a retrieval technique for similarity shapes,hv jagadish,proc . 1991 acmsigmod int . conf . management of,
3953,8434,on processing xml in ldap,"g lausen , pj marron","intl. conference on very large data bases ( vldb ) ,",
3954,8439,a service platform for online games,"d saha , s sahu , a shaikh","proc . of acm netgames ,",
3955,8442,fast computation of sparse datacubes,"ka ross , d srivastava","proceedings of the 23rd international conference on very & hellip ; ,",1997.0
3956,8452,trex : dtd-conforming xml to xml transformations,"a zhou , q wang , z guo , x gong , s zheng , h wu , j",,
3957,8453,semantic issues in multidatabase systems - preface by the special issue editor,ap sheth,"sigmod record ,",
3958,8466,efficient structural joins on indexed xml documents,"sy chien , z vagena , d zhang , vj tsotras , c zaniolo","vldb ,",2002.0
3959,8468,data mining using two-dimensional optimized association rules : scheme,"t fukuda , y morimoto , s morishita , t tokuyama","algorithms , and visualization , acm ,",
