index,id,title,authors,venue,year
771,812,dynamic buffer allocation in video-on-demand systems,"kyu-young whang , yang-sae moon , il-yeol song , sang ho lee",sigmod conference,2001
772,813,holistic twig joins on indexed xml documents,"wei wang , haifeng jiang , hongjun lu , jeffrey xu yu",vldb,2003
773,814,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996
774,815,incremental maintenance of externally materialized views,"martin staudt , matthias jarke",vldb,1996
775,816,databases for gis,"claudia bauzer medeiros , fatima pires",sigmod record,1994
776,817,query optimization in the presence of limited access patterns,"dan suciu , ioana manolescu , daniela florescu , alon y. levy",sigmod conference,1999
777,818,an effective hash based algorithm for mining association rules,"ming-syan chen , philip s. yu , jong soo park",sigmod conference,1995
778,820,high speed on-line backup when using logical log operations,david b. lomet,sigmod conference,2000
779,821,towards on-line analytical mining in large databases,jiawei han,sigmod record,1998
780,822,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,"kyoji hirata , yoshinori hara , wen-syan li , k. selçuk candan",vldb,1997
781,823,"the glue-nail deductive database system : design , implementation , and evaluation","geoffrey phipps , marcia a. derr , shinichi morishita",vldb j.,1994
782,824,cubetree : organization of and bulk updates on the data cube,"nick roussopoulos , mema roussopoulos , yannis kotidis",sigmod conference,1997
783,826,database research at the university of illinois at urbana-champaign,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,2002
784,827,sql open heterogeneous data access,"berthold reinwald , hamid pirahesh",sigmod conference,1998
785,828,report on the 18th british national conference on databases ( bncod ),"carole a. goble , brian j. read",sigmod record,2002
786,829,materialized view selection for multidimensional datasets,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,1998
787,830,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi , giuseppe pozzi",vldb j.,2001
788,831,"topaz : a cost-based , rule-driven , multi-phase parallelizer","bernhard mitschang , clara nippl",vldb,1998
789,832,a sequential pattern query language for supporting instant data mining for e-services,"reza sadri , amir m. zarkesh , jafar adibi , carlo zaniolo",vldb,2001
790,833,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003
791,834,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003
792,835,managing video data in a mobile environment,"rafael alonso , yuh-lin chang , v. s. mani , liviu iftode",sigmod record,1995
793,836,parallel query scheduling and optimization with time - and space-shared resources,"yannis e. ioannidis , minos n. garofalakis",vldb,1997
794,837,a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995
795,838,parallel database systems 101,jim gray,sigmod conference,1995
796,839,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1998
797,840,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998
798,841,broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995
799,843,the a-tree : an index structure for high-dimensional spaces using relative approximation,"masatoshi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko kojima",vldb,2000
800,844,r-tree based indexing of now-relative bitemporal data,"simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute",vldb,1998
801,845,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,2002
802,846,online index rebuild,"hanuma kodavalla , nagavamsi ponnekanti",sigmod conference,2000
803,847,efficient similarity search for market basket data,"alexandros nanopoulos , yannis manolopoulos",vldb j.,2002
804,848,compressed accessibility map : efficient access control for xml,"divesh srivastava , ting yu , h. v. jagadish , laks v. s. lakshmanan",vldb,2002
805,849,toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002
806,850,interviewing during a tight job market,"zachary g. ives , qiong luo",sigmod record,2002
807,851,star-cubing : computing iceberg cubes by top-down and bottom-up integration,"jiawei han , xiaolei li , benjamin w. wah , dong xin",vldb,2003
808,852,datawarehousing has more colours than just black & white,"thomas zurek , markus sinnwell",vldb,1999
809,853,chronological scheduling of transactions with temporal dependencies,"marek rusinkiewicz , dimitrios georgakopoulos , witold litwin",vldb j.,1994
810,854,query processing over object views of relational data,"gustav fahl , tore risch",vldb j.,1997
811,855,semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",vldb j.,2000
812,856,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999
813,857,aggregate maintenance for data warehousing in informix red brick vista,"latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",vldb,2001
814,858,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. miller , chenye lin , devanand palaniswami , krys kochut , john lynch",vldb,1996
815,859,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",sigmod conference,2002
816,860,data compression in oracle,"meikel pöss , dmitry potapov",vldb,2003
817,861,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994
818,862,shrinking the warehouse update window,"hector garcia-molina , ramana yerneni , wilburt labio",sigmod conference,1999
819,863,an efficient algorithm for mining association rules in large databases,"edward omiecinski , shamkant b. navathe , ashok savasere",vldb,1995
820,864,update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000
821,865,the sift information dissemination system,"tak w. yan , hector garcia-molina",acm trans . database syst .,1999
822,866,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,daniel barbará,sigmod record,2001
823,867,extracting and exploiting structure in text search,prabhakar raghavan,sigmod conference,2003
824,868,plastic : reducing query optimization overheads through plan recycling,"jayant r. haritsa , vibhuti s. sengar",sigmod conference,2003
825,869,wavelet synopses with error guarantees,"phillip b. gibbons , minos n. garofalakis",sigmod conference,2002
826,870,generating efficient plans for queries using views,"chen li , jeffrey d. ullman , foto n. afrati",sigmod conference,2001
827,871,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",sigmod conference,2003
828,872,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001
829,873,efficient filtering of xml documents for selective dissemination of information,"michael j. franklin , mehmet altinel",vldb,2000
830,874,bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994
831,876,research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995
832,877,nsf workshop on industrial/academic cooperation in database systems,"leonard j. seligman , michael j. carey",sigmod record,1999
833,878,operating system extensions for the teradata parallel vldb,"sorana rabinovici , john catozzi",vldb,2001
834,879,efficient mining of xml query patterns for caching,"liang huai yang , mong-li lee , wynne hsu",vldb,2003
835,880,is gui programming a database research problem ?,"ravi krishnamurthy , charles hoch , nita goyal , michael suckow , brian meckler",sigmod conference,1996
836,881,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,sigmod record,2001
837,883,adaptable similarity search using non-relevant information,"t. v. ashwin , rahul gupta , sugata ghosal",vldb,2002
838,884,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote )","james l. edwards , meridith a. lane , ebbe nielsen",vldb,2000
839,885,temporal database bibliography update,"anil kumar , vassilis j. tsotras",sigmod record,1996
840,886,an orthogonally persistent java,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",sigmod record,1996
841,887,socqet : semantic olap with compressed cube and summarization,"yan zhao , laks v. s. lakshmanan , jian pei",sigmod conference,2003
842,888,integration of electronic tickets and personal guide system for public transport using mobile terminals,"yahiko kambayashi , koichi goto",sigmod conference,2003
843,889,tail recursion elimination in deductive databases,kenneth a. ross,acm trans . database syst .,1996
844,890,a case-based approach to information integration,"maurizio panti , alberto giretti , luca spalazzi",vldb,2000
845,891,distributed transactions in practice,"lyman do , pamela drew , prabhu ram",sigmod record,1999
846,892,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","zhao-hui tang , fei sha , georges gardarin",vldb,1996
847,893,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-said hacid",sigmod record,2001
848,894,eiha ?!? : deploying web and wap services using xml technology,"jean-christophe r. pazzaglia , chiara biancheri , gavino paddeu",sigmod record,2001
