id,title,authors,venue,year
3449,query processing for high-volume xml message brokering,"y diao , m franklin","proceedings of the international conference on very large & hellip ; ,",2003.0
3450,on the computation of multidimensional aggregates,"s agarwal , r agrawal , p deshpande , a gupta , jf","& hellip ; international conference on very large data bases table of & hellip ; ,",1996.0
3451,bon saying benough already ! [ in sql [,"m carey , d kossmann","acm sigmod conference ,",
3452,the design and implementation of k : a highlevel knowledge-base programming language of osam *,"ym shyy , j arroyo-figueroa , syw su , h lam","kbms , &#39; &#39; very large data bases ( vldb ) journal ,",
3453,andx . ju . staggered striping in multimediainformation systems,"s berson , s ghandeharizadeh , r muntz","proc . of acm sigmod , pages79-60 , minnesota , usa , june ,",
3454,comaâ ?? a system for flexible combination of match algorithms,"hh do , e rahm",,2002.0
3455,"en varian , hr ( 1999 ) information rules",c shapiro,a strategie guide to the network,
3456,a framework for argumentation-based negotiation,"c sierra , nr jennings , p noriega , s parsons","lecture notes in computer science ,",1998.0
3457,"a predicate-based caching scheme for client-server database architectures , the vldb journal","am keller , j basu",,
3458,"the past , present and future of web services , part 1",u ogbuji,,
3459,the lotus notes storage system,k moore,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
3460,benchmarking spatial join operations with spatial output . 606-618,"eg hoel , h samet",,1995.0
3461,"the implementation of etude , an integrated and interactive document production system","m hammer , r ilson , t anderson , m good , s schoichet",,1981.0
3462,birn-m : a semantic mediator for solving real-world neuroscience problems,"a gupta , me martone","sigmod conference ,",2003.0
3463,in the information age,p anastasiades,"aa livanis editions , athens greece",
3464,ode as an active database : constraints and rules,"n gehani , h jagadish","proceedings of the 17th international conference on vldb , & hellip ; ,",
3465,effective & efficient document ranking without using a large lexicon,y ogawa,"proceedings of the 22th international conference on very & hellip ; ,",1996.0
3466,web services ( industrial session ),f cabrera,,
3467,mapping the internet,"w cheswick , h burch","ieee computer ,",
3468,wmdb . * : rights protection for numeric relational data,"ra sion , ms prabhakar","data engineering , 2004 . proceedings . 20th international",
3469,performance analysis of recovery techniques,a reuter,"acm transactions on database systems ( tods ) ,",1984.0
3470,integration of geographic information systems and simulation model for watershed management,c he,"environmental modelling & software ,",2003.0
3471,chain : operator scheduling for memory minimization in stream systems,"b brian , b shivnath , d mayur , m rajeev","proceedings , international conference on management of data & hellip ; ,",
3472,scientific data repositories : designing for a moving target,"e stolte , c praun , g alonso , tr gross","sigmod conference ,",2003.0
3473,workflow history management .,acms anthology,"sigmod record ,",1998.0
3474,extending the reach of business processes,"d chakraborty , h lei",,
3475,sting : a statistical information grid approach to spatial data mining . in : proc . 23rd int . conf . on,w wang,,1997.0
3476,amicalola report : database and information system research challenges and opportunities in semantic,"a sheth , r meersman",,2002.0
3477,efficient peer-to-peer keyword searching,"p reynolds , a vahdat","lecture notes in computer science ,",2003.0
3478,experiments with bottom-up computation of sparse and iceberg cubes,s greve,,2000.0
3479,partitioned garbage collection of a large object store,"u maheshwari , b liskov",,
3480,interview,n myhrvold,"pc magazine ,",
3481,an authorization system for digital libraries,"e ferrari , nr adam , v atluri , e bertino , u","the vldb journal the international journal on very large & hellip ; ,",2002.0
3482,an optimal and progressive algorithm for skyline queries,"d papadias , y tao , g fu , b seeger","sigmod conference ,",2003.0
3483,information access for all,dh rothman,"computerworld ,",
3484,an information-theoretic approach to data mining,"m last , o maimon","submitted to publication ,",1999.0
3485,on optimistic concurrency control methods,"ht kung , jt robinson","acm trans . database syst ,",
3486,report on l irst international workshop on real-time database systems,s son,"sigmod record ,",1996.0
3487,cyclops : in situ image sensing and interpretation in wireless sensor networks,"m rahimi , r baer",,
3488,determining text databases to search in the internet,"w meng , kl liu , ct yu , x wang , y chang , n rishe","proceedings of the 24rd international conference on very & hellip ; ,",1998.0
3489,"data mining using two-dimensional optimized association rules for numeric data : scheme , algorithms ,","t fukuda , y morimoto , s morishita , t tokuyama",proceedings of the acm sigmod international conference on,
3490,efficient algorithm for bcnf-decomposition,wy lin,"information and software technology ,",1992.0
3491,multiresolution terrain database visualization,k xu,,
3492,enterprise objects framework : a second generation object-relational enabler,c kleissner,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
3493,1994 . multi-step processing of spatial joins,"t brinkho , hp kriegel , r schneider , b seeger",proc . acm sigmod int . conf . on management of,
3494,"specification and implementation of resilient , atomic data types","b liskov , w weihl","manuscript , mit laboratory of computer sciences ,",
3495,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"l liu , c pu , d buttler , w han , h paques , w tang","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0
3496,mindreader : querying databases through,"y ishikawa , r subramanya , ps center , c faloutsos",,
3497,read-only transactions in a distributed database,"gm hector , w gio","acm transactions on database systems ,",
3498,dce extending practical pre-aggregation in on-line analytical processing,"tb pedersen , cs jensen",proceedings of the 25th international conference on very,
3499,directions for future database research & development,w kim,"acm sigmod record ,",1990.0
3500,consistency for elimination of covert channels in real-time secure transaction processing systems,"n kim , s moon , y sohn","journal of research and practice in information technology ,",2004.0
3501,database research at the university of oklahoma,"lb le gruenwald , r dirckze , s guinepain , c sanchez","sigmod record ,",1999.0
3502,readers rate the web,m miller,pc,
3503,cooperative transaction hierarchies : transaction support for design applications,"mh nodine , sb zdonik","the vldb journal the international journal on very large & hellip ; ,",1992.0
3504,thinning operator for continuous query language over data streams,"l ma , w nutt",,
3505,openpm : an enterprise business process flow management system,m shan,"acmsigmodint . conf . management of data , industrialsession , & hellip ; ,",
3506,on the complexity of join queries,m gyssens,"acm transactions on database systems ,",
3507,zezulap ( 1997 ) m-tree : anefficientaccess methodforsimilaritysearchinmetricspaces,pm ciacciap,proc . 23rd international conference on very large data bases,
3508,optimal clip ordering for multi-clip queries,p shum,,1996.0
3509,fine-grained sharing in page server database systems,"m carey , m franklin , m zaharioudakis","proc . acm sigmod conf ,",
3510,a study of index structures for main memory database management systems,"tj lehman , mj carey","vldb ,",1986.0
3511,subject : a directory driven system for organizing and accessing large statistical databases,"p chan , a shoshani","vldb ,",1981.0
3512,data base research at berkeley,m stonebraker,"sigmod record ,",1990.0
3513,publish/subscribe on the web at extreme speed,"f oise fabret , i rocquencourt , f ois llirbat , j ao",,
3514,a case management system : three views of an application,"jg malkin , bf anderson","proceedings of the 1978 acm sigmod international conference & hellip ; ,",1978.0
3515,guest editorial,p aplin,,
3516,concurrency in operating systems,jw atwood,"ieee computer ,",
3517,estimating the selectivity of xml path expressions for internet scale applications,"pj masche , s presentation",,
3518,efficient and effective cluster method for spatial data mining,"r ng , j han","proceedings of the 20th international conference of very & hellip ; ,",
3519,a classifier for semi-structured documents,"j yi , n sundaresan",,
3520,opportunistic garbage collection,pr wilson,"acm sigplan notices ,",1988.0
3521,the x-tree : an index structure for highdimensional data . 22nd conf . on very large databases,"s berchtold , d keim , hp kriegel","bombay , india ,",
3522,buffer management algorithms for relational database management systems .,"mec hull , ff cai , d bell","information and software technology ,",1988.0
3523,sleepers and workaholics : caching in mobile distributed environments,"d barbara , t imielinski","proc . of acm sigmod int . conf . on management of data ,",
3524,the dynamic nature of msw management,m fehr,"journal of environmental systems ,",1999.0
3525,a vision for management of complex models,"pa bemsten , ay levy , ra pottinger","technical report msr-tr-2000-53 , microsoft research ,",
